# BEAST v1.8.2, r6687
# Generated Sat Apr 30 11:36:40 CDT 2022 [seed=1651336600336]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
1704000	-2081.2406848686883	0.962105271722429	-2082.202790140411	0.6606210659171013	0.29877724462984745	1.0	-2082.202790140411	-0.24595171275832128
1705000	-2077.1892695741158	2.493164047812072	-2079.682433621928	0.6518670095084337	0.3135900930209521	1.0	-2079.682433621928	1.333495465675009
1706000	-2078.781460741828	0.7210257848238864	-2079.502486526652	0.6917027511164798	0.4947202695879313	1.0	-2079.502486526652	0.017262996730930125
1707000	-2084.876069596189	2.597865423335438	-2087.4739350195246	0.614909674346926	0.3165337684555994	1.0	-2087.4739350195246	1.447540073628818
1708000	-2081.449551588008	0.6235210007265702	-2082.0730725887347	0.8225787167143971	0.46069516287430307	1.0	-2082.0730725887347	-0.15149770588194134
1709000	-2082.173107717923	1.8355907538592249	-2084.0086984717823	0.6084538194341861	0.31871051084265556	1.0	-2084.0086984717823	0.6921186761225739
1710000	-2083.368633230481	2.223326447453699	-2085.5919596779345	0.6597646060079471	0.2499784467113047	1.0	-2085.5919596779345	0.8369458694624596
1711000	-2081.6023506689326	1.4357757698179987	-2083.0381264387506	0.6690913872249135	0.44672165593730895	1.0	-2083.0381264387506	0.6299561978426652
1712000	-2077.9257309377103	1.734328865489183	-2079.6600598031996	0.7206192522227005	0.30570427764623315	1.0	-2079.6600598031996	0.5491918082605733
1713000	-2078.306813433206	2.107577307517163	-2080.4143907407233	0.6726506053407688	0.3324824314637207	1.0	-2080.4143907407233	1.0064090495318787
1714000	-2080.6301726324477	2.35647054041133	-2082.986643172859	0.6984779779616515	0.2173012119973209	1.0	-2082.986643172859	0.8299997262062615
1715000	-2079.4726229217	1.103877874838143	-2080.576500796538	0.7510434995424978	0.5231604448766752	1.0	-2080.576500796538	0.45601079084106433
1716000	-2077.1288538680033	2.335554064951533	-2079.4644079329546	0.699826115117486	0.24704456410162748	1.0	-2079.4644079329546	0.9373675277874576
1717000	-2078.481453516825	1.558809592036571	-2080.0402631088614	0.6655309545045803	0.3188013488733476	1.0	-2080.0402631088614	0.4156224910573634
1718000	-2081.858989292353	1.667848314057973	-2083.526837606411	0.7123701720700257	0.31612103001558073	1.0	-2083.526837606411	0.5162181817129479
1719000	-2089.0711887844677	2.4369150396503216	-2091.508103824118	0.6776844496809751	0.33327671434873557	1.0	-2091.508103824118	1.3381328796010925
1720000	-2079.36210586967	1.070121390279504	-2080.4322272599493	0.6840618650881028	0.4228168068799904	1.0	-2080.4322272599493	0.20930511587516887
1721000	-2080.1534026933687	1.3789661942268678	-2081.5323688875956	0.5917840991083422	0.43463350302740744	1.0	-2081.5323688875956	0.5457140694363897
1722000	-2080.5380828863235	-0.13062965616014477	-2080.4074532301634	0.7104663777348166	0.18358390204233713	1.0	-2080.4074532301634	-1.8257131403079323
1723000	-2078.2499336330116	2.325981818205439	-2080.575915451217	0.6541692057156886	0.28156575649421367	1.0	-2080.575915451217	1.0585925527542854
1724000	-2080.939304825144	2.649960170875644	-2083.5892649960197	0.6200570760504968	0.2423617237994582	1.0	-2083.5892649960197	1.2326362285025938
1725000	-2078.794751092179	0.819059852962999	-2079.613810945142	0.6587109501996244	0.4469408847126345	1.0	-2079.613810945142	0.013730910883741787
1726000	-2081.778522130796	-0.729444657853735	-2081.049077472942	0.6422914518716186	0.6915435531962535	1.0	-2081.049077472942	-1.0982738040611513
1727000	-2078.1846910422496	0.7622581808645316	-2078.946949223114	0.7530955595402646	0.4674983048916366	1.0	-2078.946949223114	0.0018986247043200066
1728000	-2078.80520874382	1.155952461064794	-2079.961161204885	0.7455924724242625	0.3990092611213428	1.0	-2079.961161204885	0.23718180953358625
1729000	-2080.031450706762	1.195909228997393	-2081.2273599357595	0.6540704636442216	0.20955640886683943	1.0	-2081.2273599357595	-0.3668530921307851
1730000	-2081.0994095428714	0.4186235393344453	-2081.518033082206	0.7315542107119745	0.2055630826848735	1.0	-2081.518033082206	-1.1633787811150282
1731000	-2077.396290606191	1.1621152312556784	-2078.5584058374466	0.7039879454130273	0.2380647125181697	1.0	-2078.5584058374466	-0.27309750967660573
1732000	-2079.4973851271407	1.683642332911388	-2081.181027460052	0.5848106476799331	0.49597725456879277	1.0	-2081.181027460052	0.9824171218784727
1733000	-2076.247457187646	2.327272454380267	-2078.5747296420263	0.6489727319916682	0.22628764723369701	1.0	-2078.5747296420263	0.8413241407488101
1734000	-2086.2987107983254	1.1224904815761434	-2087.4212012799017	0.7208032018195714	0.4954419516501355	1.0	-2087.4212012799017	0.42018539844206537
1735000	-2078.025455370661	2.623431238475578	-2080.6488866091363	0.6549420426354691	0.22812751753772717	1.0	-2080.6488866091363	1.1455807195511212
1736000	-2078.060770601147	1.9019195495372445	-2079.962690150684	0.6314650093153261	0.3654830377966014	1.0	-2079.962690150684	0.895384140450813
1737000	-2082.5346917190145	0.7722980225179077	-2083.3069897415326	0.7265041330994795	0.24347158032051125	1.0	-2083.3069897415326	-0.6404570340158953
1738000	-2079.4688208107823	1.2735394515551115	-2080.7423602623376	0.6801655221080998	0.41561453991118613	1.0	-2080.7423602623376	0.3955424165354149
1739000	-2079.452709416167	2.692456422758142	-2082.1451658389255	0.6750709633580598	0.3265066614615922	1.0	-2082.1451658389255	1.573151494923233
1740000	-2078.8094431290783	1.68112503503405	-2080.4905681641126	0.6786806222409028	0.3374878104640956	1.0	-2080.4905681641126	0.5948991485688373
1741000	-2079.1637966690205	1.0555347492036904	-2080.219331418224	0.7707256479021928	0.29999769922127634	1.0	-2080.219331418224	-0.14844572441406667
1742000	-2080.12390994019	2.0304668397500283	-2082.15437677994	0.7190181668359115	0.24310684648020855	1.0	-2082.15437677994	0.6162126049192607
1743000	-2082.3140271195125	1.8380578943359303	-2084.1520850138486	0.5761526917201871	0.4191256545174879	1.0	-2084.1520850138486	0.9684733817673301
1744000	-2081.2385176609	2.2696820803139897	-2083.508199741214	0.6670804627682597	0.36892501099816566	1.0	-2083.508199741214	1.2725202024927518
1745000	-2081.786300164523	-0.43342047031344005	-2081.352879694209	0.6131537649678745	0.6278215057679184	1.0	-2081.352879694209	-0.8989198497115873
1746000	-2076.6672743788954	1.7052383084621203	-2078.3725126873574	0.7570102611767366	0.343051652975589	1.0	-2078.3725126873574	0.6353640570736871
1747000	-2077.260546170514	1.5620670734052335	-2078.822613243919	0.7352427922805673	0.2627618114814484	1.0	-2078.822613243919	0.2255597564769174
1748000	-2076.630875498894	2.1078968802151534	-2078.7387723791094	0.6389453904817224	0.36248324334799115	1.0	-2078.7387723791094	1.093119849212405
1749000	-2079.672572968771	1.7073760575480597	-2081.379949026319	0.7139321461745937	0.43421241848996994	1.0	-2081.379949026319	0.8731546364531902
1750000	-2078.93585878482	1.5568024868890356	-2080.492661271709	0.6489325853310942	0.21039650373777974	1.0	-2080.492661271709	-0.001958928583490005
1751000	-2078.2417286970417	2.3154567243725364	-2080.557185421414	0.6404241135970139	0.28772254524621216	1.0	-2080.557185421414	1.0696980766114175
1752000	-2079.8655142594102	2.3316210869101486	-2082.1971353463205	0.5956271055537535	0.24005583904743424	1.0	-2082.1971353463205	0.9047373669058776
1753000	-2082.3013329824703	2.5505849526451403	-2084.8519179351156	0.6203497412447612	0.3494512383990888	1.0	-2084.8519179351156	1.499193707431883
1754000	-2077.884704484928	1.715852488073888	-2079.600556973002	0.6700446730586582	0.3937306543376113	1.0	-2079.600556973002	0.783764266183598
1755000	-2079.8388201108346	0.7378574815860982	-2080.5766775924208	0.7037855123926328	0.4585686420138814	1.0	-2080.5766775924208	-0.041787806950996265
1756000	-2079.9135471404998	-0.04897788006278203	-2079.864569260437	0.7030412792050104	0.5866772963002833	1.0	-2079.864569260437	-0.5822582411513081
1757000	-2081.3639825975665	1.6597550669826995	-2083.023737664549	0.6214066060115911	0.19040265762730402	1.0	-2083.023737664549	0.0011408683870104408
1758000	-2077.647312934309	2.1526916171377533	-2079.800004551447	0.7374909370843115	0.33666698081336044	1.0	-2079.800004551447	1.0640305924313676
1759000	-2081.120117592841	1.777881487453636	-2082.8979990802945	0.6247449843992188	0.2210651623530254	1.0	-2082.8979990802945	0.2685837188049951
1760000	-2078.3773143115395	1.9492449831623326	-2080.326559294702	0.7721016146569646	0.25177051825697505	1.0	-2080.326559294702	0.5700077349680461
1761000	-2076.7447240838897	2.1821042222949405	-2078.9268283061847	0.7162907640059026	0.21636935982347033	1.0	-2078.9268283061847	0.6513358897956987
1762000	-2077.6832688166955	1.220891417851829	-2078.9041602345474	0.6689737436851328	0.39651799033580104	1.0	-2078.9041602345474	0.29585755176723516
1763000	-2076.4628687168806	2.284266884691813	-2078.7471356015726	0.6354282201064833	0.22071088492832955	1.0	-2078.7471356015726	0.7733652377757918
1764000	-2077.382526426017	1.751641175226239	-2079.1341676012435	0.6920179071820501	0.2320293989886271	1.0	-2079.1341676012435	0.29074997966070404
1765000	-2079.8062013153626	-0.4781443653835622	-2079.328056949979	0.6892905862975359	0.7038498499885819	1.0	-2079.328056949979	-0.8293345922215595
1766000	-2081.67408067592	2.4448607470472736	-2084.118941422967	0.747833500663313	0.24247107973693446	1.0	-2084.118941422967	1.0279879125140112
1767000	-2083.1610622667827	3.4135452458132085	-2086.574607512596	0.7014930466630367	0.2516833476397497	1.0	-2086.574607512596	2.0339617072276814
1768000	-2081.457293797224	2.807967449300229	-2084.265261246524	0.6059131240787549	0.3112644713808436	1.0	-2084.265261246524	1.6408551114124632
1769000	-2076.7425981028127	1.919596663325051	-2078.662194766138	0.7259956004731766	0.22913387688041742	1.0	-2078.662194766138	0.44614783227459087
1770000	-2076.545714531989	1.6822054340538455	-2078.2279199660425	0.6929057742445969	0.41761367562421803	1.0	-2078.2279199660425	0.8090069392462133
1771000	-2085.0896629668773	0.6238295028536798	-2085.713492469731	0.6785001697029079	0.5068838614440121	1.0	-2085.713492469731	-0.05564386890799744
1772000	-2079.9081475011444	0.6177878039298828	-2080.525935305074	0.7438267895503398	0.53636424932949	1.0	-2080.525935305074	-0.005153975139773781
1773000	-2080.122505666051	2.4038264067379087	-2082.526332072789	0.5709991236476294	0.3444995238406685	1.0	-2082.526332072789	1.3381638360334018
1774000	-2083.331269501338	-0.5064216688706191	-2082.824847832467	0.7445685145137084	0.6818740916316118	1.0	-2082.824847832467	-0.8893319234289307
1775000	-2078.9233402730492	2.428610310726002	-2081.3519505837753	0.7632080716326851	0.28366800230596967	1.0	-2081.3519505837753	1.1686595801197237
1776000	-2078.6149640942913	1.6200676664008458	-2080.235031760692	0.7603763962846821	0.30170225013890223	1.0	-2080.235031760692	0.42175299175578673
1777000	-2079.763560952123	1.7083310519647397	-2081.4718920040877	0.5796096092000482	0.3102550848597474	1.0	-2081.4718920040877	0.5379705864890068
1778000	-2077.720540258081	2.50227236372338	-2080.2228126218047	0.7028469314225455	0.22650937081978842	1.0	-2080.2228126218047	1.0173034010813196
1779000	-2079.989272127817	1.8238341110172673	-2081.8131062388343	0.6558816939105125	0.3873249035490929	1.0	-2081.8131062388343	0.8753427168994282
1780000	-2078.1439811598025	1.2851235824771465	-2079.42910474228	0.6632431326939263	0.4138805556482427	1.0	-2079.42910474228	0.40294572276551244
1781000	-2078.6054316009754	1.7193291306927425	-2080.324760731668	0.7316310166784796	0.3690528820219002	1.0	-2080.324760731668	0.7225137971954567
1782000	-2080.326119702239	2.383233897980938	-2082.70935360022	0.7068777384612112	0.2694344111309631	1.0	-2082.70935360022	1.0718036073011248
1783000	-2080.4663774616915	1.2060907530650766	-2081.6724682147565	0.7041710369479582	0.2729342690436497	1.0	-2081.6724682147565	-0.09243353245639274
1784000	-2076.407749819398	2.0410805883977883	-2078.4488304077954	0.7390200551927525	0.2920106969087684	1.0	-2078.4488304077954	0.8101157442621587
1785000	-2078.741572734526	2.5183127399333873	-2081.259885474459	0.5993628129901659	0.3567539918442475	1.0	-2081.259885474459	1.4876039067179072
1786000	-2081.971616869867	2.216396574920134	-2084.188013444787	0.6553888825670964	0.33894235431221625	1.0	-2084.188013444787	1.1344713425822917
1787000	-2081.811351056254	-0.11228530557868988	-2081.6990657506753	0.6915525808866578	0.17889445778752064	1.0	-2081.6990657506753	-1.8332445739138354
1788000	-2077.866849087119	2.400934636980481	-2080.2677837240994	0.6063564061044538	0.27125396375256344	1.0	-2080.2677837240994	1.0962348756589222
1789000	-2080.0964586020687	1.2212021601238248	-2081.3176607621926	0.6137101058763952	0.25220947988890347	1.0	-2081.3176607621926	-0.15629310725953416
1790000	-2085.28891389608	0.8161431641030511	-2086.105057060183	0.5791699166996502	0.4165014226123073	1.0	-2086.105057060183	-0.05972223764222995
1791000	-2081.978808823707	1.583438274756034	-2083.562247098463	0.7596785165607776	0.4527140251988985	1.0	-2083.562247098463	0.790943630957237
1792000	-2076.521686698383	1.632220485826697	-2078.1539071842094	0.7075551865297447	0.27128585312059944	1.0	-2078.1539071842094	0.3276382803676976
1793000	-2076.264548963841	1.9581570442814011	-2078.2227060081227	0.7192791601636241	0.22247720168240018	1.0	-2078.2227060081227	0.4552263973069657
1794000	-2077.5847331671403	1.7106636240699054	-2079.2953967912104	0.6594579611715224	0.44417470831154865	1.0	-2079.2953967912104	0.8991263173123843
1795000	-2080.135251447916	2.410877924215103	-2082.546129372131	0.6395574052081957	0.3158794392067357	1.0	-2082.546129372131	1.2584832645243629
1796000	-2084.547258924854	1.7693833178802478	-2086.316642242734	0.6632277687430487	0.2989237060862949	1.0	-2086.316642242734	0.5618164161380423
1797000	-2081.207785646732	1.294130160775023	-2082.5019158075074	0.7393339149784977	0.3702858259755575	1.0	-2082.5019158075074	0.3006500918412135
1798000	-2078.9909518735967	2.375503023364345	-2081.366454896961	0.7044711463749143	0.24560036066162375	1.0	-2081.366454896961	0.9714534091460703
1799000	-2082.063736172808	2.8036978615881862	-2084.8674340343964	0.5817832967803827	0.2580412605379982	1.0	-2084.8674340343964	1.4490620793069806
1800000	-2078.593868049134	-1.0369727072362394	-2077.556895341898	0.7088955239932188	0.7671380277996287	1.0	-2077.556895341898	-1.3020612430238532
1801000	-2079.0060530054852	1.1031746225300076	-2080.109227628015	0.706462502992167	0.5108100729166736	1.0	-2080.109227628015	0.43141718739567625
1802000	-2078.382070580335	1.1346425678202428	-2079.5167131481553	0.7321854757790549	0.4427198765955397	1.0	-2079.5167131481553	0.3198245261351298
1803000	-2083.132061165984	1.7933961901108875	-2084.9254573560947	0.5557346081783626	0.17591617912055244	1.0	-2084.9254573560947	0.055648537724609204
1804000	-2075.352835785108	2.2636282909638377	-2077.6164640760717	0.7217061006025015	0.2788085865422775	1.0	-2077.6164640760717	0.9863984886085826
1805000	-2077.4666683399323	1.555213622722197	-2079.0218819626543	0.6043699085944519	0.4133947927578401	1.0	-2079.0218819626543	0.6718613947735148
1806000	-2080.513431496105	1.385167324178945	-2081.898598820284	0.6405735608754082	0.18870049290585228	1.0	-2081.898598820284	-0.2824268903184144
1807000	-2080.901999765225	2.4310899065528044	-2083.3330896717775	0.6996909423732638	0.27737564235226714	1.0	-2083.3330896717775	1.148707324646853
1808000	-2080.109609384338	1.351252291466737	-2081.4608616758046	0.7672296296441349	0.42811337018070267	1.0	-2081.4608616758046	0.5028850565907024
1809000	-2076.6901704863826	2.7284488812694168	-2079.418619367652	0.6442214632396575	0.22145797889467378	1.0	-2079.418619367652	1.2209264622384985
1810000	-2082.4240459982766	0.10360326383512408	-2082.527649262112	0.8206227903214912	0.241586929102332	1.0	-2082.527649262112	-1.316922651947519
1811000	-2077.6060034934408	1.911566757427287	-2079.517570250868	0.6805809093187962	0.2851673118550604	1.0	-2079.517570250868	0.6568875456025574
1812000	-2084.3038125840612	2.315818524197	-2086.619631108258	0.7242942016269576	0.3324091244527405	1.0	-2086.619631108258	1.2144297580382402
1813000	-2079.034722015086	1.3271306666632283	-2080.3618526817495	0.7050734866416755	0.4238486453667257	1.0	-2080.3618526817495	0.468751810709933
1814000	-2078.884464388852	0.6657238908503014	-2079.550188279702	0.658814360468982	0.18656856916780262	1.0	-2079.550188279702	-1.0132325535213431
1815000	-2080.6688727009223	1.199396754911938	-2081.8682694558343	0.6161195261373025	0.4310825084371137	1.0	-2081.8682694558343	0.3579409826011234
1816000	-2085.3310044849363	1.2106654697016994	-2086.541669954638	0.6161229719167634	0.36014977374454343	1.0	-2086.541669954638	0.1894301738291183
1817000	-2080.568071998291	1.5105963690849142	-2082.078668367376	0.7612416612480334	0.1624055347617639	1.0	-2082.078668367376	-0.30706240170504673
1818000	-2076.272689661196	1.8188670184700406	-2078.091556679666	0.6857397246778384	0.25493663332553046	1.0	-2078.091556679666	0.45212675700326765
1819000	-2079.890598238994	2.38842946025988	-2082.2790276992537	0.7082673497410865	0.31886030189475023	1.0	-2082.2790276992537	1.245427263050562
1820000	-2081.3478039084257	-0.7195316722790186	-2080.6282722361466	0.6929782497321436	0.7089514792769129	1.0	-2080.6282722361466	-1.0634998625053769
1821000	-2078.284903775362	2.725257045889563	-2081.0101608212517	0.5719999501051197	0.24567759312435355	1.0	-2081.0101608212517	1.3215218462008673
1822000	-2080.5184348734197	2.682823086221096	-2083.2012579596408	0.6081720309521226	0.27848165219595805	1.0	-2083.2012579596408	1.404419983631603
1823000	-2078.660029958226	1.563850309319696	-2080.2238802675456	0.7839254371163398	0.3797652143729985	1.0	-2080.2238802675456	0.5956482351925878
1824000	-2079.4240081703365	2.488279596049309	-2081.912287766386	0.564806784751913	0.2556655150844161	1.0	-2081.912287766386	1.1243943255231212
1825000	-2078.9096054916504	0.6492152265743094	-2079.5588207182245	0.6847567006911429	0.5309470822784825	1.0	-2079.5588207182245	0.016122307142028114
1826000	-2080.405563963925	0.20431624264558224	-2080.609880206571	0.6814332216012939	0.534292429399288	1.0	-2080.609880206571	-0.4224957266678828
1827000	-2078.721005425453	1.7226098895927522	-2080.4436153150455	0.5916653499224342	0.45895060503460117	1.0	-2080.4436153150455	0.9437972005766246
1828000	-2085.4619008606837	0.4479154494649715	-2085.9098163101485	0.7645492434860621	0.3301277001799483	1.0	-2085.9098163101485	-0.6603602796680461
1829000	-2083.428695717597	-1.6138133699895616	-2081.814882347607	0.6255437633558827	0.8013611522907279	1.0	-2081.814882347607	-1.835256926750276
1830000	-2081.19641375796	0.6825969329151031	-2081.879010690875	0.7796704146243131	0.21907619813377088	1.0	-2081.879010690875	-0.8357387400825791
1831000	-2082.417546606475	-2.4557305630845954	-2079.96181604339	0.6553278584644328	0.991908085973166	1.0	-2079.96181604339	-2.46385539434361
1832000	-2079.388515707181	1.9985287130579694	-2081.387044420239	0.6430681075158408	0.3594382757758477	1.0	-2081.387044420239	0.9753159018527385
1833000	-2082.4820249364543	2.2005212295067937	-2084.682546165961	0.7172211158468889	0.2558285193188292	1.0	-2084.682546165961	0.837273324146053
1834000	-2084.514052791772	0.7903775458926807	-2085.3044303376646	0.6781422101760678	0.5441770841221594	1.0	-2085.3044303376646	0.1818969830789841
1835000	-2077.8182183597805	1.3877040353953893	-2079.205922395176	0.6850712835289905	0.46775370061108984	1.0	-2079.205922395176	0.6278906330510455
1836000	-2077.1915842046137	2.1329237656467557	-2079.3245079702606	0.7234699695113682	0.2917246404070367	1.0	-2079.3245079702606	0.9009788317123988
1837000	-2077.524669358486	0.6650527340584945	-2078.1897220925443	0.6698772916229476	0.5599070345413825	1.0	-2078.1897220925443	0.08506821527687769
1838000	-2081.2309489297572	1.1251831650388255	-2082.356132094796	0.6985026618093858	0.22522891031308132	1.0	-2082.356132094796	-0.3654548497490795
1839000	-2079.986948139519	1.3806990473918672	-2081.3676471869107	0.7360259455387004	0.32433021308488685	1.0	-2081.3676471869107	0.254705941382541
1840000	-2079.304757552374	1.8244872991719656	-2081.129244851546	0.7170040449740599	0.30816892274757857	1.0	-2081.129244851546	0.6473801032985584
1841000	-2076.5990517215073	1.5294088526817544	-2078.128460574189	0.6987524805763775	0.3889129296259525	1.0	-2078.128460574189	0.5850090609683486
1842000	-2078.290744411117	1.8283866164540672	-2080.1191310275713	0.6544014237108112	0.391914748578144	1.0	-2080.1191310275713	0.8916756754936183
1843000	-2083.39055518389	-3.742062921052652	-2079.648492262837	0.6037479800774175	1.2154401084242548	1.0	-2079.648492262837	-3.5469566806935173
1844000	-2083.158336575895	2.1010533138893237	-2085.2593898897844	0.629709539969064	0.2640133350815214	1.0	-2085.2593898897844	0.7692976484502609
1845000	-2081.08479576937	0.5555550043705955	-2081.6403507737405	0.7426038199043458	0.49627687275695914	1.0	-2081.6403507737405	-0.14506629242498614
1846000	-2077.7514757446975	1.2704857677498742	-2079.0219615124474	0.6511095477223073	0.47858093074401736	1.0	-2079.0219615124474	0.533555819620429
1847000	-2085.550261658111	0.8265773611102724	-2086.3768390192213	0.6544467159843321	0.4318648725343499	1.0	-2086.3768390192213	-0.013065173617707981
1848000	-2077.282039572578	1.2734996177891937	-2078.555539190367	0.6832238247192371	0.4623139682968829	1.0	-2078.555539190367	0.5019885841336236
1849000	-2081.98916995931	2.4182485935509996	-2084.407418552861	0.5506611712984546	0.3464315368952067	1.0	-2084.407418552861	1.3581785289583705
1850000	-2077.052732896976	0.8072298864840595	-2077.85996278346	0.7664820255207583	0.1667492315900527	1.0	-2077.85996278346	-0.984034315868568
1851000	-2077.9805989280703	1.6980352026962025	-2079.6786341307666	0.6984787788178792	0.34843235870468425	1.0	-2079.6786341307666	0.6437240424067385
1852000	-2078.282335848355	-0.20803220881717654	-2078.074303639538	0.6656141629329397	0.7018800704629806	1.0	-2078.074303639538	-0.5620249381646066
1853000	-2080.8266288444465	0.49424595867329346	-2081.3208748031198	0.6681657503829804	0.5066720401566507	1.0	-2081.3208748031198	-0.185645389620533
1854000	-2084.53467878175	0.52405578564052	-2085.0587345673903	0.6786562368424182	0.48370371165335174	1.0	-2085.0587345673903	-0.2022269400805704
1855000	-2077.1963823723922	2.5011137978346962	-2079.6974961702267	0.5864127056771846	0.34237305224085096	1.0	-2079.6974961702267	1.4292594574553283
1856000	-2077.894823394441	2.1353714217097624	-2080.030194816151	0.6794167483345007	0.28076260750125115	1.0	-2080.030194816151	0.8651256418428124
1857000	-2078.443221236612	1.3796420642630984	-2079.822863300875	0.6392563918654528	0.2741049662826003	1.0	-2079.822863300875	0.08539790693194882
1858000	-2078.17367845102	2.564546939322332	-2080.7382253903424	0.6026372472109474	0.3547394167377022	1.0	-2080.7382253903424	1.5281751429196948
1859000	-2078.0400933714345	1.8160828092141104	-2079.8561761806486	0.6317494850732258	0.25634465701734366	1.0	-2079.8561761806486	0.45485038571411995
1860000	-2085.1646492312057	-2.127541579851733	-2083.037107651354	0.7467996386218175	0.9157542562961041	1.0	-2083.037107651354	-2.2155488093057545
1861000	-2076.562780182288	2.249063326527515	-2078.8118435088154	0.631649059362455	0.2972941391408398	1.0	-2078.8118435088154	1.0360300637353355
1862000	-2080.3343718639235	1.9229091507461593	-2082.25728101467	0.615412146218468	0.3908335975105692	1.0	-2082.25728101467	0.9834357593493447
1863000	-2077.4166442040982	2.0457518821469494	-2079.462396086245	0.7151740995582567	0.39671880318707264	1.0	-2079.462396086245	1.121224328571309
1864000	-2081.090247298633	2.0024984853010555	-2083.0927457839343	0.6261513862419593	0.32064176606090466	1.0	-2083.0927457839343	0.8650677126846733
1865000	-2077.517194418199	1.3466735034659256	-2078.8638679216647	0.7222624225192288	0.34447891729609353	1.0	-2078.8638679216647	0.2809511150854198
1866000	-2077.77131547584	1.108123523667813	-2078.879438999508	0.7143682256968565	0.4531097180015484	1.0	-2078.879438999508	0.3165025439362018
1867000	-2080.0956667806827	1.689999603781187	-2081.7856663844636	0.7139034564251865	0.3034348765848325	1.0	-2081.7856663844636	0.4974113375948628
1868000	-2076.3259606650167	1.9445401534131432	-2078.27050081843	0.6914741672583864	0.29456348964437573	1.0	-2078.27050081843	0.7222794388186291
1869000	-2077.3716249310432	1.6599006862014454	-2079.031525617245	0.6467816780019287	0.4191760658269011	1.0	-2079.031525617245	0.7904364437175906
1870000	-2079.866775565581	0.746758233505187	-2080.6135337990863	0.5878826612869461	0.524734229162588	1.0	-2080.6135337990863	0.10189485877042392
1871000	-2080.467852321226	1.7476080970950263	-2082.215460418321	0.6898173903870339	0.3794372632773401	1.0	-2082.215460418321	0.7785420871254759
1872000	-2076.6312639994544	2.1685417512289558	-2078.7998057506834	0.7514344438506597	0.3578420938480895	1.0	-2078.7998057506834	1.1408782827071025
1873000	-2076.789563972499	2.286374630440436	-2079.0759386029395	0.6630540184082759	0.27501986112256177	1.0	-2079.0759386029395	0.9954626687808295
1874000	-2078.0718346175836	2.655123956438814	-2080.7269585740223	0.648988169568498	0.30979234720569704	1.0	-2080.7269585740223	1.4832709027640885
1875000	-2076.1945498309865	1.7591629810610876	-2077.953712812048	0.7141875189982023	0.21387076682887382	1.0	-2077.953712812048	0.21677964136076566
1876000	-2081.9461945436624	0.36969218758560496	-2082.315886731248	0.768912799864784	0.18273858695365766	1.0	-2082.315886731248	-1.330006446406804
1877000	-2081.8679036030544	1.982964282794391	-2083.850867885849	0.5805431224772138	0.4543006226224616	1.0	-2083.850867885849	1.1939681470861632
1878000	-2079.7305637163827	1.0319340287135366	-2080.7624977450964	0.7220512020631856	0.30452074174509736	1.0	-2080.7624977450964	-0.15708204804905046
1879000	-2079.7001799378195	1.4522578813487927	-2081.1524378191684	0.7264229543515746	0.37778856131117183	1.0	-2081.1524378191684	0.47883727987451796
1880000	-2078.312392652308	2.715327271710498	-2081.0277199240186	0.6190812692775759	0.214466161829129	1.0	-2081.0277199240186	1.175723964941653
1881000	-2077.9541635776136	1.4443889224475366	-2079.398552500061	0.6801169084655935	0.4436363087125417	1.0	-2079.398552500061	0.6316387457105171
1882000	-2090.526319561552	-0.3196497717059994	-2090.2066697898463	0.5481262893097565	0.6194644334524092	1.0	-2090.2066697898463	-0.7985497629661513
1883000	-2078.0144521168327	2.6586996447222733	-2080.673151761555	0.631091445004876	0.24180548286472625	1.0	-2080.673151761555	1.2390779788694002
1884000	-2076.929025465062	2.006201386798165	-2078.93522685186	0.6626626469353044	0.24080228629323902	1.0	-2078.93522685186	0.5824223157788724
1885000	-2080.454305818784	1.8535701800082753	-2082.3078759987925	0.6445431867223181	0.24377817315722877	1.0	-2082.3078759987925	0.4420735864084915
1886000	-2080.273519122484	1.5303948407304018	-2081.803913963214	0.7506585207863028	0.2268962281701084	1.0	-2081.803913963214	0.047132330082134466
1887000	-2082.3964396157935	-0.7415004393948363	-2081.654939176399	0.7958714501085575	0.664792327641129	1.0	-2081.654939176399	-1.149781015755025
1888000	-2082.429398779202	-0.3592409249220212	-2082.07015785428	0.6824144114447844	0.6597687444218818	1.0	-2082.07015785428	-0.7751068175232118
1889000	-2090.3285064571255	-3.7914496953388275	-2086.5370567617865	0.7876344887189246	1.170107579627162	1.0	-2086.5370567617865	-3.634354002356874
1890000	-2076.238220708262	1.8549723902009048	-2078.093193098463	0.7015555603727206	0.3761983145593172	1.0	-2078.093193098463	0.8773335479037244
1891000	-2080.926054943942	1.207769202002823	-2082.133824145945	0.6985495439380421	0.31180677806254464	1.0	-2082.133824145945	0.042397617902454776
1892000	-2078.4319879500154	1.1173922080794538	-2079.5493801580947	0.6697916502504622	0.4700840855926274	1.0	-2079.5493801580947	0.36254851331596605
1893000	-2082.262191146476	0.44815750583824787	-2082.710348652314	0.7917830690465206	0.31204413028260114	1.0	-2082.710348652314	-0.7164531521230899
1894000	-2081.3636326970186	1.1083263799923402	-2082.471959077011	0.6825656399607762	0.3395116489917808	1.0	-2082.471959077011	0.028079359619952893
1895000	-2078.859274630492	1.9593990887332102	-2080.8186737192254	0.7105348093076937	0.2388530661038096	1.0	-2080.8186737192254	0.5274923864475425
